
19,2,1,50,1,2,3,2,2,1,0,NaN,23,1.67079615592957,44
19,2,1,51,1,3,1,2,3,1,1,NaN,31,1.46351909637451,66
19,2,1,52,1,1,4,2,1,1,0,NaN,14,1.11816811561584,39
19,2,1,53,1,1,3,1,3,1,1,NaN,13,1.32283186912537,50
19,2,1,54,1,2,4,1,4,1,1,NaN,24,1.5551540851593,74
19,2,1,55,1,4,2,2,4,1,1,NaN,42,1.65456199645996,56
19,2,1,56,1,4,1,2,4,1,1,NaN,41,1.58265614509583,73
19,2,1,57,1,4,3,2,4,3,NaN,1,43,1.1582989692688,71
19,2,1,58,1,4,2,2,4,1,1,NaN,42,1.28174304962158,78
19,2,1,59,1,1,2,2,1,2,NaN,0,12,1.24185299873352,42
19,2,1,60,1,1,3,2,1,1,0,NaN,13,1.36399793624878,37
19,2,1,61,1,3,1,2,3,1,1,NaN,31,1.57089304924011,59
19,2,1,62,1,2,1,2,2,2,NaN,1,21,1.39507508277893,52
19,2,1,63,1,2,1,2,2,2,NaN,1,21,2.20967817306519,24
19,2,1,64,1,3,4,2,3,3,NaN,0,34,1.42285203933716,53
19,2,1,65,1,2,1,2,2,2,NaN,1,21,1.63521313667297,44
19,2,1,66,1,3,2,0,0,1,0,NaN,32,0,0
19,2,1,67,1,2,3,2,2,1,0,NaN,23,1.29920792579651,72
19,2,1,68,1,3,1,2,3,1,1,NaN,31,1.46220397949219,64
19,2,1,69,1,4,1,2,4,1,1,NaN,41,2.68682813644409,40
19,2,1,70,1,2,4,2,2,1,0,NaN,24,1.55759310722351,56
19,2,1,71,1,4,2,2,4,1,1,NaN,42,1.36955499649048,41
19,2,1,72,1,3,2,2,3,1,1,NaN,32,1.47134304046631,61
19,2,1,73,1,3,4,2,3,3,NaN,0,34,2.73182106018066,55
19,2,1,74,1,3,4,2,3,3,NaN,0,34,1.91198492050171,64
19,2,1,75,1,1,3,2,1,1,0,NaN,13,1.38392210006714,39
19,2,1,76,1,1,2,2,1,2,NaN,0,12,1.67536401748657,44
19,2,1,77,1,1,2,2,1,2,NaN,0,12,2.89125800132751,46
19,2,1,78,1,4,1,2,4,1,1,NaN,41,2.13783001899719,44
19,2,1,79,1,1,4,2,1,1,0,NaN,14,1.36649012565613,37
19,2,1,80,1,4,3,2,4,3,NaN,1,43,1.65096402168274,55
19,2,1,81,1,4,1,2,4,1,1,NaN,41,1.47785186767578,57
19,2,1,82,1,2,4,2,2,1,0,NaN,24,1.54072904586792,32
19,2,1,83,1,4,3,2,4,3,NaN,1,43,1.74496483802795,63
19,2,1,84,1,2,1,2,2,2,NaN,1,21,1.45493507385254,66
19,2,1,85,1,2,1,2,2,2,NaN,1,21,1.78837990760803,44
19,2,1,86,1,3,2,1,2,1,0,NaN,32,1.29376101493835,15
19,2,1,87,1,3,2,1,2,1,0,NaN,32,1.2056519985199,28
19,2,1,88,1,1,4,2,1,1,0,NaN,14,2.24216485023499,45
19,2,1,89,1,3,1,2,3,1,1,NaN,31,1.85777497291565,58
19,2,1,90,1,1,2,1,2,2,NaN,1,12,1.84059596061707,21
19,2,1,91,1,2,1,2,2,2,NaN,1,21,1.47451591491699,43
19,2,1,92,1,1,3,1,3,1,1,NaN,13,1.48628807067871,67
19,2,1,93,1,3,2,2,3,1,1,NaN,32,1.50460386276245,66
19,2,1,94,1,1,2,2,1,2,NaN,0,12,1.56453990936279,47
19,2,1,95,1,4,3,2,4,3,NaN,1,43,1.51393389701843,74
19,2,1,96,1,4,1,2,4,1,1,NaN,41,1.53517913818359,72
19,2,1,97,1,3,4,2,3,3,NaN,0,34,1.93386507034302,64
19,2,1,98,1,4,3,2,4,3,NaN,1,43,1.85748600959778,55
19,2,1,99,1,3,2,1,2,1,0,NaN,32,1.50317907333374,45
19,2,1,100,1,3,1,2,3,1,1,NaN,31,1.61518692970276,60
19,2,1,101,1,1,4,1,4,1,1,NaN,14,1.45392084121704,83
19,2,1,102,1,2,3,2,2,1,0,NaN,23,1.50435185432434,43
19,2,1,103,1,4,2,2,4,1,1,NaN,42,1.37567400932312,81
19,2,1,104,1,2,4,2,2,1,0,NaN,24,1.58819317817688,47
19,2,1,105,1,4,1,2,4,1,1,NaN,41,1.33287000656128,70
19,2,1,106,1,2,1,2,2,2,NaN,1,21,1.4569947719574,30
19,2,1,107,1,3,4,2,3,3,NaN,0,34,1.18749499320984,64
19,2,1,108,1,3,4,2,3,3,NaN,0,34,3.98023891448975,60
19,2,1,109,1,4,2,2,4,1,1,NaN,42,1.59385800361633,44
19,2,1,110,1,1,3,2,1,1,0,NaN,13,2.04701089859009,41
19,2,1,111,1,3,1,2,3,1,1,NaN,31,1.42187404632568,61
19,2,1,112,1,2,4,2,2,1,0,NaN,24,1.18910098075867,41
19,2,1,113,1,3,2,2,3,1,1,NaN,32,2.11503314971924,58
19,2,1,114,1,4,3,2,4,3,NaN,1,43,1.83617806434631,65
19,2,1,115,1,1,2,2,1,2,NaN,0,12,1.43355083465576,48
19,2,1,116,1,4,1,2,4,1,1,NaN,41,1.96020603179932,85
19,2,1,117,1,2,1,2,2,2,NaN,1,21,1.55295586585999,26
19,2,1,118,1,4,1,2,4,1,1,NaN,41,1.31899499893188,44
19,2,1,119,1,2,4,2,2,1,0,NaN,24,1.30468010902405,6
19,2,1,120,1,4,3,2,4,3,NaN,1,43,1.7856879234314,73
19,2,2,1,1,2,3,2,2,1,0,NaN,23,2.50922298431396,19
19,2,2,2,1,2,1,2,2,2,NaN,1,21,1.74825096130371,28
19,2,2,3,1,4,3,2,4,3,NaN,1,43,1.708083152771,85
19,2,2,4,1,3,1,2,3,1,1,NaN,31,2.53196001052856,61
19,2,2,5,1,2,1,2,2,2,NaN,1,21,2.08192205429077,51
19,2,2,6,1,1,3,2,1,1,0,NaN,13,1.5874228477478,41
19,2,2,7,1,3,2,2,3,1,1,NaN,32,1.25731992721558,57
19,2,2,8,1,2,4,2,2,1,0,NaN,24,2.03590893745422,40
19,2,2,9,1,2,3,2,2,1,0,NaN,23,1.58721590042114,44
19,2,2,10,1,3,2,2,3,1,1,NaN,32,1.5102550983429,61
19,2,2,11,1,3,2,2,3,1,1,NaN,32,1.44249200820923,48
19,2,2,12,1,4,2,2,4,1,1,NaN,42,1.62114691734314,70
19,2,2,13,1,3,1,2,3,1,1,NaN,31,1.36221694946289,53
19,2,2,14,1,2,4,2,2,1,0,NaN,24,1.53854012489319,28
19,2,2,15,1,3,1,2,3,1,1,NaN,31,1.75356006622314,56
19,2,2,16,1,4,2,2,4,1,1,NaN,42,1.86652278900146,67
19,2,2,17,1,2,1,2,2,2,NaN,1,21,1.72782802581787,41
19,2,2,18,1,1,2,2,1,2,NaN,0,12,1.47039604187012,35
19,2,2,19,1,4,2,2,4,1,1,NaN,42,1.54908514022827,70
19,2,2,20,1,4,3,2,4,3,NaN,1,43,2.73565316200256,62
19,2,2,21,1,4,1,2,4,1,1,NaN,41,1.61244320869446,84
19,2,2,22,1,4,2,2,4,1,1,NaN,42,1.70210099220276,63
19,2,2,23,1,2,3,2,2,1,0,NaN,23,1.55577301979065,52
19,2,2,24,1,3,1,2,3,1,1,NaN,31,1.99867105484009,68
19,2,2,25,1,3,1,2,3,1,1,NaN,31,1.86018013954163,71
19,2,2,26,1,1,2,2,1,2,NaN,0,12,1.64042782783508,30
19,2,2,27,1,3,1,2,3,1,1,NaN,31,1.84968018531799,53
19,2,2,28,1,2,3,2,2,1,0,NaN,23,1.345871925354,47
19,2,2,29,1,4,1,2,4,1,1,NaN,41,2.04130101203918,40
19,2,2,30,1,3,2,2,3,1,1,NaN,32,1.7983250617981,57
19,2,2,31,1,1,3,2,1,1,0,NaN,13,1.51296901702881,47
19,2,2,32,1,1,4,2,1,1,0,NaN,14,1.51716899871826,40
19,2,2,33,1,1,4,2,1,1,0,NaN,14,1.53781700134277,40
19,2,2,34,1,1,2,2,1,2,NaN,0,12,1.99683213233948,41
19,2,2,35,1,1,4,2,1,1,0,NaN,14,1.42971086502075,43
19,2,2,36,1,2,3,2,2,1,0,NaN,23,1.58834195137024,60
19,2,2,37,1,1,4,2,1,1,0,NaN,14,1.95134496688843,42
19,2,2,38,1,4,1,2,4,1,1,NaN,41,1.82742309570312,77
19,2,2,39,1,2,4,2,2,1,0,NaN,24,2.1221239566803,40
19,2,2,40,1,3,4,2,3,3,NaN,0,34,1.41756319999695,59
19,2,2,41,1,1,3,2,1,1,0,NaN,13,2.3433530330658,40
19,2,2,42,1,1,2,2,1,2,NaN,0,12,1.51496696472168,39
19,2,2,43,1,1,2,2,1,2,NaN,0,12,1.5896098613739,46
19,2,2,44,1,3,4,2,3,3,NaN,0,34,1.27829003334045,66
19,2,2,45,1,1,3,2,1,1,0,NaN,13,1.45191812515259,44
19,2,2,46,1,1,4,2,1,1,0,NaN,14,1.4980309009552,40
19,2,2,47,1,1,2,2,1,2,NaN,0,12,1.80339503288269,45
19,2,2,48,1,2,3,2,2,1,0,NaN,23,1.78905820846558,32
19,2,2,49,1,2,1,2,2,2,NaN,1,21,1.61530900001526,36
19,2,2,50,1,2,4,2,2,1,0,NaN,24,1.51130104064941,4
19,2,2,51,1,3,4,2,3,3,NaN,0,34,1.36518716812134,61
19,2,2,52,1,3,1,2,3,1,1,NaN,31,1.58342385292053,60
19,2,2,53,1,1,4,1,4,1,1,NaN,14,1.44348502159119,47
19,2,2,54,1,2,4,1,4,1,1,NaN,24,1.32923698425293,48
19,2,2,55,1,1,3,2,1,1,0,NaN,13,1.24246597290039,37
19,2,2,56,1,4,2,2,4,1,1,NaN,42,1.59788203239441,39
19,2,2,57,1,4,1,2,4,1,1,NaN,41,1.52126097679138,52
19,2,2,58,1,1,2,2,1,2,NaN,0,12,1.5264048576355,34
19,2,2,59,1,3,4,2,3,3,NaN,0,34,1.62991404533386,56
19,2,2,60,1,4,1,2,4,1,1,NaN,41,1.69605898857117,50
19,2,2,61,1,1,4,2,1,1,0,NaN,14,1.4116849899292,35
19,2,2,62,1,3,4,2,3,3,NaN,0,34,1.37715482711792,60
19,2,2,63,1,3,2,2,3,1,1,NaN,32,1.59112405776978,62
19,2,2,64,1,3,4,2,3,3,NaN,0,34,1.70798277854919,59
19,2,2,65,1,4,1,2,4,1,1,NaN,41,1.38184213638306,76
19,2,2,66,1,2,3,2,2,1,0,NaN,23,1.36960792541504,30
19,2,2,67,1,2,1,2,2,2,NaN,1,21,2.39418697357178,34
19,2,2,68,1,2,1,2,2,2,NaN,1,21,1.94023394584656,44
19,2,2,69,1,2,4,2,2,1,0,NaN,24,1.83580803871155,47
19,2,2,70,1,4,3,2,4,3,NaN,1,43,1.55762386322021,62
19,2,2,71,1,3,1,2,3,1,1,NaN,31,2.29977607727051,65
19,2,2,72,1,2,1,2,2,2,NaN,1,21,1.93326616287231,48
19,2,2,73,1,2,1,2,2,2,NaN,1,21,1.40039205551147,38
19,2,2,74,1,3,1,2,3,1,1,NaN,31,1.92990303039551,62
19,2,2,75,1,1,2,2,1,2,NaN,0,12,1.26735615730286,37
19,2,2,76,1,3,1,2,3,1,1,NaN,31,1.51281499862671,66
19,2,2,77,1,4,3,2,4,3,NaN,1,43,1.5850989818573,39
19,2,2,78,1,2,1,2,2,2,NaN,1,21,1.37117600440979,46
19,2,2,79,1,1,2,2,1,2,NaN,0,12,1.44421315193176,50
19,2,2,80,1,2,3,2,2,1,0,NaN,23,1.52585697174072,33
19,2,2,81,1,2,4,2,2,1,0,NaN,24,1.22047209739685,27
19,2,2,82,1,4,1,2,4,1,1,NaN,41,1.5522780418396,65
19,2,2,83,1,4,2,2,4,1,1,NaN,42,1.66685700416565,70
19,2,2,84,1,2,4,2,2,1,0,NaN,24,1.3411979675293,57
19,2,2,85,1,2,4,2,2,1,0,NaN,24,1.37540197372437,42
19,2,2,86,1,2,3,2,2,1,0,NaN,23,1.87567400932312,50
19,2,2,87,1,4,1,2,4,1,1,NaN,41,1.58164000511169,65
19,2,2,88,1,2,1,2,2,2,NaN,1,21,1.69369316101074,6
19,2,2,89,1,3,2,2,3,1,1,NaN,32,1.48145198822021,65
19,2,2,90,1,4,1,2,4,1,1,NaN,41,1.39659309387207,61
19,2,2,91,1,2,4,2,2,1,0,NaN,24,1.37536001205444,8
19,2,2,92,1,4,3,1,3,3,NaN,0,43,1.14369702339172,51
19,2,2,93,1,3,2,1,2,1,0,NaN,32,1.12780594825745,65
19,2,2,94,1,4,1,1,1,1,0,NaN,41,1.55633807182312,36
19,2,2,95,1,4,3,1,3,3,NaN,0,43,1.64196300506592,66
19,2,2,96,1,3,2,1,2,1,0,NaN,32,1.57744407653809,71
19,2,2,97,1,3,4,1,4,3,NaN,1,34,1.34463095664978,80
19,2,2,98,1,4,2,1,2,1,0,NaN,42,1.45306897163391,32
19,2,2,99,1,3,2,1,2,1,0,NaN,32,1.61690998077393,31
19,2,2,100,1,3,4,1,4,3,NaN,1,34,2.32688617706299,57
19,2,2,101,1,1,3,1,3,1,1,NaN,13,1.4760890007019,63
19,2,2,102,1,4,2,1,2,1,0,NaN,42,1.59936285018921,53
19,2,2,103,1,1,4,1,4,1,1,NaN,14,1.48181200027466,63
19,2,2,104,1,4,2,1,2,1,0,NaN,42,1.31607985496521,36
19,2,2,105,1,4,3,1,3,3,NaN,0,43,1.54206299781799,62
19,2,2,106,1,4,3,1,3,3,NaN,0,43,1.52061820030212,63
19,2,2,107,1,4,3,1,3,3,NaN,0,43,1.9166259765625,59
19,2,2,108,1,3,2,2,3,1,1,NaN,32,1.24165010452271,60
19,2,2,109,1,4,3,1,3,3,NaN,0,43,1.1242470741272,58
19,2,2,110,1,1,4,1,4,1,1,NaN,14,1.25238990783691,61
19,2,2,111,1,1,3,2,1,1,0,NaN,13,1.8579318523407,40
19,2,2,112,1,1,2,2,1,2,NaN,0,12,1.95122408866882,42
19,2,2,113,1,1,3,2,1,1,0,NaN,13,1.38748621940613,36
19,2,2,114,1,3,4,2,3,3,NaN,0,34,1.46927309036255,58
19,2,2,115,1,1,3,2,1,1,0,NaN,13,1.50193214416504,35
19,2,2,116,1,1,4,1,4,1,1,NaN,14,1.29318904876709,53
19,2,2,117,1,4,2,2,4,1,1,NaN,42,1.88289308547974,57
19,2,2,118,1,1,3,1,3,1,1,NaN,13,1.25132703781128,58
19,2,2,119,1,2,3,1,3,1,1,NaN,23,1.15281414985657,60
19,2,2,120,1,3,4,1,4,3,NaN,1,34,1.18481516838074,30
19,2,3,1,2,4,1,1,1,1,0,NaN,41,1.99557590484619,50
19,2,3,2,2,3,1,2,3,1,1,NaN,31,1.24171590805054,0
19,2,3,3,2,3,4,2,3,3,NaN,0,34,2.60937190055847,75
19,2,3,4,2,2,3,2,2,1,0,NaN,23,1.39097309112549,0
19,2,3,5,2,4,2,2,4,1,1,NaN,42,1.28772282600403,0
19,2,3,6,2,2,4,2,2,1,0,NaN,24,1.80363798141479,0
19,2,3,7,2,1,2,1,2,2,NaN,1,12,1.36108994483948,0
19,2,3,8,2,2,4,1,4,1,1,NaN,24,1.53671884536743,0
19,2,3,9,2,2,1,2,2,2,NaN,1,21,1.31310510635376,0
19,2,3,10,2,3,1,2,3,1,1,NaN,31,1.30690312385559,75
19,2,3,11,2,2,3,2,2,1,0,NaN,23,1.43819189071655,0
19,2,3,12,2,3,4,2,3,3,NaN,0,34,1.62046194076538,0
19,2,3,13,2,1,3,2,1,1,0,NaN,13,1.55733489990234,50
19,2,3,14,2,1,4,2,1,1,0,NaN,14,1.49137401580811,0
19,2,3,15,2,1,2,1,2,2,NaN,1,12,1.50108504295349,0
19,2,3,16,2,2,3,1,3,1,1,NaN,23,1.67556500434875,0
19,2,3,17,2,4,3,1,3,3,NaN,0,43,1.15739107131958,75
19,2,3,18,2,1,2,1,2,2,NaN,1,12,1.41143894195557,200
19,2,3,19,2,2,1,1,1,2,NaN,0,21,2.01958608627319,50
19,2,3,20,2,2,4,1,4,1,1,NaN,24,1.2155601978302,300
19,2,3,21,2,4,1,2,4,1,1,NaN,41,1.25088882446289,0
19,2,3,22,2,3,1,1,1,1,0,NaN,31,1.56060886383057,50
19,2,3,23,2,1,4,1,4,1,1,NaN,14,1.65490913391113,0
19,2,3,24,2,4,2,2,4,1,1,NaN,42,1.14715600013733,0
19,2,3,25,2,2,4,2,2,1,0,NaN,24,1.54823398590088,0
19,2,3,26,2,1,3,1,3,1,1,NaN,13,1.3242518901825,75
19,2,3,27,2,1,3,1,3,1,1,NaN,13,1.51042890548706,75
19,2,3,28,2,1,4,1,4,1,1,NaN,14,1.1897120475769,0
19,2,3,29,2,4,3,2,4,3,NaN,1,43,1.27770590782166,0
19,2,3,30,2,3,4,2,3,3,NaN,0,34,1.33232021331787,75
19,2,3,31,2,4,3,1,3,3,NaN,0,43,1.1312530040741,75
19,2,3,32,2,4,1,1,1,1,0,NaN,41,1.46951413154602,50
19,2,3,33,2,3,2,1,2,1,0,NaN,32,1.59138488769531,0
19,2,3,34,2,3,2,2,3,1,1,NaN,32,1.48178100585938,0
19,2,3,35,2,4,2,1,2,1,0,NaN,42,1.95504903793335,0
19,2,3,36,2,4,1,2,4,1,1,NaN,41,1.44132304191589,0
19,2,3,37,2,3,4,1,4,3,NaN,1,34,1.40666580200195,300
19,2,3,38,2,4,2,1,2,1,0,NaN,42,1.75527906417847,200
19,2,3,39,2,4,2,1,2,1,0,NaN,42,1.39938998222351,0
19,2,3,40,2,4,3,2,4,3,NaN,1,43,1.67487120628357,300
19,2,3,41,2,1,2,2,1,2,NaN,0,12,1.15055990219116,50
19,2,3,42,2,3,1,2,3,1,1,NaN,31,1.2768828868866,75
19,2,3,43,2,3,2,2,3,1,1,NaN,32,1.29740905761719,0
19,2,3,44,2,4,1,1,1,1,0,NaN,41,1.3836190700531,50
19,2,3,45,2,1,4,1,4,1,1,NaN,14,1.20759510993958,0
19,2,3,46,2,2,3,2,2,1,0,NaN,23,1.12569403648376,200
19,2,3,47,2,1,3,2,1,1,0,NaN,13,1.20497417449951,50
19,2,3,48,2,4,2,2,4,1,1,NaN,42,1.23704504966736,0
19,2,3,49,2,3,4,1,4,3,NaN,1,34,1.38316106796265,0
19,2,3,50,2,3,2,2,3,1,1,NaN,32,1.42719292640686,75
19,2,3,51,2,1,3,2,1,1,0,NaN,13,1.46531820297241,0
19,2,3,52,2,3,4,2,3,3,NaN,0,34,1.35498309135437,75
19,2,3,53,2,3,4,2,3,3,NaN,0,34,1.57343482971191,75
19,2,3,54,2,2,4,2,2,1,0,NaN,24,1.50493812561035,200
19,2,3,55,2,3,1,2,3,1,1,NaN,31,1.79129099845886,0
19,2,3,56,2,2,4,2,2,1,0,NaN,24,1.35431599617004,0
19,2,3,57,2,1,2,2,1,2,NaN,0,12,1.47224998474121,50
19,2,3,58,2,4,2,2,4,1,1,NaN,42,1.41748690605164,0
19,2,3,59,2,3,2,2,3,1,1,NaN,32,1.41140699386597,75
19,2,3,60,2,1,3,2,1,1,0,NaN,13,1.68204307556152,50
19,2,3,61,2,1,4,2,1,1,0,NaN,14,1.3368718624115,50
19,2,3,62,2,4,3,2,4,3,NaN,1,43,1.5946319103241,300
19,2,3,63,2,1,4,2,1,1,0,NaN,14,1.19557690620422,50
19,2,3,64,2,4,1,2,4,1,1,NaN,41,1.40208101272583,0
19,2,3,65,2,4,3,1,3,3,NaN,0,43,1.24742603302002,0
19,2,3,66,2,1,4,1,4,1,1,NaN,14,1.47527694702148,0
19,2,3,67,2,2,3,2,2,1,0,NaN,23,1.30349087715149,0
19,2,3,68,2,1,2,2,1,2,NaN,0,12,1.35736298561096,50
19,2,3,69,2,3,1,2,3,1,1,NaN,31,1.31083393096924,75
19,2,3,70,2,4,1,2,4,1,1,NaN,41,1.33046317100525,0
19,2,3,71,2,3,2,2,3,1,1,NaN,32,1.22556781768799,75
19,2,3,72,2,4,2,2,4,1,1,NaN,42,1.29404282569885,0
19,2,3,73,2,4,1,2,4,1,1,NaN,41,1.50550198554993,300
19,2,3,74,2,2,1,2,2,2,NaN,1,21,1.39423513412476,200
19,2,3,75,2,1,3,2,1,1,0,NaN,13,1.4815309047699,0
19,2,3,76,2,3,2,2,3,1,1,NaN,32,1.92914581298828,75
19,2,3,77,2,2,1,2,2,2,NaN,1,21,1.38580298423767,0
19,2,3,78,2,3,2,2,3,1,1,NaN,32,1.62816500663757,75
19,2,3,79,2,4,3,2,4,3,NaN,1,43,1.78247714042664,0
19,2,3,80,2,2,3,2,2,1,0,NaN,23,1.21863198280334,200
19,2,3,81,2,1,3,2,1,1,0,NaN,13,1.28898692131042,50
19,2,3,82,2,1,4,2,1,1,0,NaN,14,1.23766613006592,0
19,2,3,83,2,2,1,2,2,2,NaN,1,21,1.35069894790649,200
19,2,3,84,2,2,1,2,2,2,NaN,1,21,1.1017107963562,0
19,2,3,85,2,1,4,1,4,1,1,NaN,14,1.39120006561279,0
19,2,3,86,2,3,1,1,1,1,0,NaN,31,1.66814303398132,0
19,2,3,87,2,4,3,2,4,3,NaN,1,43,1.3894510269165,0
19,2,3,88,2,2,3,1,3,1,1,NaN,23,1.43263483047485,75
19,2,3,89,2,1,2,1,2,2,NaN,1,12,1.21318316459656,0
19,2,3,90,2,1,2,1,2,2,NaN,1,12,1.59283804893494,0
19,2,3,91,2,3,4,2,3,3,NaN,0,34,1.53936100006104,75
19,2,3,92,2,2,4,2,2,1,0,NaN,24,1.26901984214783,0
19,2,3,93,2,2,3,2,2,1,0,NaN,23,1.43822002410889,0
19,2,3,94,2,2,3,2,2,1,0,NaN,23,1.24552702903748,0
19,2,3,95,2,1,3,2,1,1,0,NaN,13,1.29921913146973,50
19,2,3,96,2,4,3,2,4,3,NaN,1,43,1.37925601005554,0
19,2,3,97,2,3,2,1,2,1,0,NaN,32,1.22129988670349,0
19,2,3,98,2,2,1,1,1,2,NaN,0,21,1.15351295471191,50
19,2,3,99,2,1,2,1,2,2,NaN,1,12,1.49771785736084,0
19,2,3,100,2,2,1,2,2,2,NaN,1,21,1.34262108802795,0
19,2,3,101,2,2,1,2,2,2,NaN,1,21,1.30356287956238,0
19,2,3,102,2,4,1,2,4,1,1,NaN,41,1.46001315116882,300
19,2,3,103,2,3,1,2,3,1,1,NaN,31,1.43559408187866,75
19,2,3,104,2,4,3,2,4,3,NaN,1,43,1.47353386878967,0
19,2,3,105,2,4,2,1,2,1,0,NaN,42,1.20273780822754,200
19,2,3,106,2,2,4,1,4,1,1,NaN,24,1.64610719680786,300
19,2,3,107,2,1,4,1,4,1,1,NaN,14,1.38651204109192,0
19,2,3,108,2,1,3,2,1,1,0,NaN,13,1.14034485816956,50
19,2,3,109,2,4,2,2,4,1,1,NaN,42,1.3288950920105,0
19,2,3,110,2,3,2,1,2,1,0,NaN,32,1.19833207130432,0
19,2,3,111,2,2,3,2,2,1,0,NaN,23,1.79337191581726,0
19,2,3,112,2,1,2,2,1,2,NaN,0,12,1.95122408866882,42
19,2,3,113,2,3,4,1,4,3,NaN,1,34,1.36601805686951,300
19,2,3,114,2,3,4,1,4,3,NaN,1,34,1.58515405654907,0
19,2,3,115,2,3,1,1,1,1,0,NaN,31,2.69614887237549,50
19,2,3,116,2,2,4,1,4,1,1,NaN,24,1.757896900177,0
19,2,3,117,2,2,4,1,4,1,1,NaN,24,1.56151008605957,0
19,2,3,118,2,4,1,2,4,1,1,NaN,41,1.68609595298767,0
19,2,3,119,2,3,1,2,3,1,1,NaN,31,1.74037003517151,75
19,2,3,120,2,2,1,2,2,2,NaN,1,21,1.67063498497009,0
19,2,4,1,2,3,1,2,3,1,1,NaN,31,3.04256796836853,75
19,2,4,2,2,3,1,2,3,1,1,NaN,31,1.44717693328857,0
19,2,4,3,2,3,2,2,3,1,1,NaN,32,2.41974592208862,75
19,2,4,4,2,4,3,2,4,3,NaN,1,43,1.69876599311829,0
19,2,4,5,2,3,2,2,3,1,1,NaN,32,1.61656808853149,75
19,2,4,6,2,2,1,2,2,2,NaN,1,21,1.55493783950806,0
19,2,4,7,2,3,2,2,3,1,1,NaN,32,1.56765794754028,75
19,2,4,8,2,4,1,1,1,1,0,NaN,41,1.50037884712219,50
